,id,year,wheat_field_owner,wheat_field_name,lon,lat,yield,yield_file,static_files,dynamic_files
48,2025|foggia_crea_wheat_1|field_1|p19,2025,foggia_crea_wheat_1,field_1,15.506537313029039,41.460300527074075,1.773588535275848,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
49,2025|foggia_crea_wheat_1|field_1|p20,2025,foggia_crea_wheat_1,field_1,15.507143847797979,41.4597916926699,2.340110529582249,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
50,2025|foggia_crea_wheat_1|field_1|p21,2025,foggia_crea_wheat_1,field_1,15.506353580366524,41.45956705720691,2.334560844336466,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
51,2025|foggia_crea_wheat_1|field_1|p22,2025,foggia_crea_wheat_1,field_1,15.500276930723544,41.463188264721374,2.722731390128998,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
52,2025|foggia_crea_wheat_1|field_1|p23,2025,foggia_crea_wheat_1,field_1,15.499855119503286,41.46241380809008,2.634390005283429,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
53,2025|foggia_crea_wheat_1|field_1|p24,2025,foggia_crea_wheat_1,field_1,15.499355499741684,41.46220035342466,3.008808026135549,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
54,2025|foggia_crea_wheat_1|field_1|p25,2025,foggia_crea_wheat_1,field_1,15.49936780604242,41.46191339444764,4.849680212023793,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
55,2025|foggia_crea_wheat_1|field_1|p26,2025,foggia_crea_wheat_1,field_1,15.499703430036462,41.46185514527565,1.907423945853306,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
56,2025|foggia_crea_wheat_1|field_1|p27,2025,foggia_crea_wheat_1,field_1,15.501220739773245,41.46328918171542,3.04231298873365,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
57,2025|foggia_crea_wheat_1|field_1|p28,2025,foggia_crea_wheat_1,field_1,15.501294610026822,41.46412731869778,3.328712093255231,/Users/gtaddei/Desktop/Progetti/Grano.IT/Risorse/Datasets/tests/simple_preprocess_pipeline/grano_it_dataset/yields/2025|foggia_crea_wheat_1|field_1.shp,"['static_features/2025|foggia_crea_wheat_1|field_1|clay.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|oc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|crusting.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|dimp.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|silt1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|awc.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|textureusda.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|erodi.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|bulk_density.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|sand1.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|coarse_fragments.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|eawc_top.hdf5', 'static_features/2025|foggia_crea_wheat_1|field_1|slopedo.hdf5']","['dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_bare_soil.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_vegetation_transpiration.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|gndvi.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|total_precipitation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|evaporation_from_the_top_of_canopy.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|skin_temperature.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|soil_temperature_level_1.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndre.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_2.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|volumetric_soil_water_layer_3.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|surface_net_solar_radiation.hdf5', 'dynamic_features/2025|foggia_crea_wheat_1|field_1|ndvi.hdf5']"
