epoch,step,train_loss_epoch,train_loss_step,val_RMSE,val_loss
2,5199,,0.36411768198013306,,
2,5249,,0.4654034376144409,,
2,5299,,0.4283095598220825,,
2,5349,,0.5128979086875916,,
2,5399,,0.4105945825576782,,
2,5449,,0.6078941226005554,,
2,5499,,0.35433229804039,,
2,5549,,0.3638060390949249,,
2,5599,,0.3779107332229614,,
2,5649,,0.43063563108444214,,
2,5699,,0.5605461597442627,,
2,5749,,0.43961796164512634,,
2,5799,,0.45545652508735657,,
2,5849,,0.4977973401546478,,
2,5899,,0.35142838954925537,,
2,5949,,0.3977007567882538,,
2,5999,,0.40568697452545166,,
2,6049,,0.40434199571609497,,
2,6099,,0.34352272748947144,,
2,6149,,0.5435969829559326,,
2,6199,,0.4298592209815979,,
2,6249,,0.5797680020332336,,
2,6299,,0.4347906708717346,,
2,6349,,0.5283734202384949,,
2,6399,,0.6686253547668457,,
2,6449,,0.4054519832134247,,
2,6499,,0.5207798480987549,,
2,6549,,0.415628045797348,,
2,6599,,0.4067477881908417,,
2,6649,,0.4317307770252228,,
2,6699,,0.48140835762023926,,
2,6749,,0.4686540365219116,,
2,6799,,0.4454044699668884,,
2,6849,,0.4575772285461426,,
2,6899,,0.43117162585258484,,
2,6949,,0.32637840509414673,,
2,6999,,0.4177635908126831,,
2,7049,,0.410879522562027,,
2,7099,,0.4955640435218811,,
2,7142,,,4.111001014709473,2.351435422897339
2,7142,0.4471135139465332,,,
3,7149,,0.4639263451099396,,
3,7199,,0.447503924369812,,
3,7249,,0.6057701706886292,,
3,7299,,0.4590020179748535,,
3,7349,,0.383146196603775,,
3,7399,,0.558664858341217,,
3,7449,,0.35679614543914795,,
3,7499,,0.5167781710624695,,
3,7549,,0.4561249613761902,,
3,7599,,0.3285977840423584,,
3,7649,,0.3881305754184723,,
3,7699,,0.39604437351226807,,
3,7749,,0.37354642152786255,,
3,7799,,0.3163391649723053,,
3,7849,,0.407374769449234,,
3,7899,,0.3597984313964844,,
3,7949,,0.41297194361686707,,
3,7999,,0.48534470796585083,,
3,8049,,0.3733707666397095,,
3,8099,,0.38051921129226685,,
3,8149,,0.2998993396759033,,
3,8199,,0.4076874852180481,,
3,8249,,0.2882435917854309,,
3,8299,,0.2995215058326721,,
3,8349,,0.30674999952316284,,
3,8399,,0.3509678244590759,,
3,8449,,0.5283961296081543,,
3,8499,,0.36633947491645813,,
3,8549,,0.43391862511634827,,
3,8599,,0.3471274971961975,,
3,8649,,0.40496310591697693,,
3,8699,,0.384907603263855,,
3,8749,,0.47476503252983093,,
3,8799,,0.3438710570335388,,
3,8849,,0.40032628178596497,,
3,8899,,0.35513055324554443,,
3,8949,,0.30222952365875244,,
3,8999,,0.44508659839630127,,
3,9049,,0.37789562344551086,,
3,9099,,0.3170551359653473,,
3,9149,,0.39950501918792725,,
3,9199,,0.4898354113101959,,
3,9249,,0.290921688079834,,
3,9299,,0.40025854110717773,,
3,9349,,0.3578824996948242,,
3,9399,,0.46669456362724304,,
3,9449,,0.37341630458831787,,
3,9499,,0.35218918323516846,,
3,9523,,,4.111320495605469,2.190631151199341
3,9523,0.3972353935241699,,,
4,9549,,0.5054006576538086,,
4,9599,,0.4402788281440735,,
4,9649,,0.3302731215953827,,
4,9699,,0.27472245693206787,,
4,9749,,0.3805500566959381,,
4,9799,,0.410607248544693,,
4,9849,,0.26952064037323,,
4,9899,,0.3177579939365387,,
4,9949,,0.41577577590942383,,
4,9999,,0.3747808635234833,,
4,10049,,0.37109267711639404,,
4,10099,,0.40417879819869995,,
4,10149,,0.4446747601032257,,
4,10199,,0.3339536786079407,,
4,10249,,0.374137282371521,,
4,10299,,0.30036309361457825,,
4,10349,,0.33965426683425903,,
4,10399,,0.34104225039482117,,
4,10449,,0.3376685380935669,,
4,10499,,0.40036851167678833,,
4,10549,,0.34556394815444946,,
4,10599,,0.4331497550010681,,
4,10649,,0.29161810874938965,,
4,10699,,0.44698384404182434,,
4,10749,,0.31329455971717834,,
4,10799,,0.3522379994392395,,
4,10849,,0.439405232667923,,
4,10899,,0.34901970624923706,,
4,10949,,0.3529355525970459,,
4,10999,,0.3912447690963745,,
4,11049,,0.27083778381347656,,
4,11099,,0.2788127660751343,,
4,11149,,0.24903351068496704,,
4,11199,,0.2757170498371124,,
4,11249,,0.373244047164917,,
4,11299,,0.4097876250743866,,
4,11349,,0.32578611373901367,,
4,11399,,0.3427080810070038,,
4,11449,,0.39861392974853516,,
4,11499,,0.30798739194869995,,
4,11549,,0.2954544425010681,,
4,11599,,0.397777259349823,,
4,11649,,0.3309440016746521,,
4,11699,,0.35945844650268555,,
4,11749,,0.34873878955841064,,
4,11799,,0.27712738513946533,,
4,11849,,0.24575914442539215,,
4,11899,,0.3824918270111084,,
4,11904,,,4.220736026763916,2.217679738998413
4,11904,0.36395612359046936,,,
5,11949,,0.42092087864875793,,
5,11999,,0.3874772787094116,,
5,12049,,0.4021933972835541,,
5,12099,,0.3703385889530182,,
5,12149,,0.28522032499313354,,
5,12199,,0.30477964878082275,,
5,12249,,0.3259657621383667,,
5,12299,,0.31536954641342163,,
5,12349,,0.29327285289764404,,
5,12399,,0.3220672607421875,,
5,12449,,0.34643667936325073,,
5,12499,,0.2227860540151596,,
5,12549,,0.3648439943790436,,
5,12599,,0.3201736807823181,,
5,12649,,0.3270829916000366,,
5,12699,,0.39691445231437683,,
5,12749,,0.22255273163318634,,
5,12799,,0.4434848725795746,,
5,12849,,0.2727006673812866,,
5,12899,,0.23256850242614746,,
5,12949,,0.34478646516799927,,
5,12999,,0.35368669033050537,,
5,13049,,0.3760595917701721,,
5,13099,,0.29531562328338623,,
5,13149,,0.3560304045677185,,
5,13199,,0.2527298927307129,,
5,13249,,0.42446649074554443,,
5,13299,,0.2985770106315613,,
5,13349,,0.3094673156738281,,
5,13399,,0.2926901578903198,,
5,13449,,0.27540868520736694,,
5,13499,,0.3380849361419678,,
5,13549,,0.3338872194290161,,
5,13599,,0.308723509311676,,
5,13649,,0.36411231756210327,,
5,13699,,0.25433456897735596,,
5,13749,,0.33545029163360596,,
5,13799,,0.28108999133110046,,
5,13849,,0.3063656687736511,,
5,13899,,0.3951897621154785,,
5,13949,,0.33121344447135925,,
5,13999,,0.30503761768341064,,
5,14049,,0.4185469448566437,,
5,14099,,0.28365546464920044,,
5,14149,,0.41006678342819214,,
5,14199,,0.27362677454948425,,
5,14249,,0.29388657212257385,,
5,14285,,,4.082047939300537,2.223837375640869
5,14285,0.3318304717540741,,,
6,14299,,0.4081757068634033,,
6,14349,,0.22917059063911438,,
6,14399,,0.4069879353046417,,
6,14449,,0.354317843914032,,
6,14499,,0.28258049488067627,,
6,14549,,0.2551875114440918,,
6,14599,,0.29788753390312195,,
6,14649,,0.4471627175807953,,
6,14699,,0.34337759017944336,,
6,14749,,0.2394104152917862,,
6,14799,,0.3452927768230438,,
6,14849,,0.3177754878997803,,
6,14899,,0.26918166875839233,,
6,14949,,0.28628379106521606,,
6,14999,,0.329522043466568,,
6,15049,,0.2890634536743164,,
6,15099,,0.30088043212890625,,
6,15149,,0.2398993968963623,,
6,15199,,0.4323064088821411,,
6,15249,,0.32965779304504395,,
6,15299,,0.31371626257896423,,
6,15349,,0.3943965435028076,,
6,15399,,0.3348110318183899,,
6,15449,,0.2939017415046692,,
6,15499,,0.28982096910476685,,
6,15549,,0.29293280839920044,,
6,15599,,0.3869616985321045,,
6,15649,,0.34006279706954956,,
6,15699,,0.3073495030403137,,
6,15749,,0.2864016890525818,,
6,15799,,0.2867354154586792,,
6,15849,,0.2992277145385742,,
6,15899,,0.3144887089729309,,
6,15949,,0.23554489016532898,,
6,15999,,0.34409910440444946,,
6,16049,,0.2670117914676666,,
6,16099,,0.300914466381073,,
6,16149,,0.2877298891544342,,
6,16199,,0.20456627011299133,,
6,16249,,0.34376776218414307,,
6,16299,,0.2710709571838379,,
6,16349,,0.34202468395233154,,
6,16399,,0.3217506408691406,,
6,16449,,0.2700464725494385,,
6,16499,,0.28705936670303345,,
6,16549,,0.3305216431617737,,
6,16599,,0.2608453035354614,,
6,16649,,0.2793784737586975,,
6,16666,,,4.431201934814453,2.405783176422119
6,16666,0.3011152446269989,,,
7,16699,,0.2669525742530823,,
7,16749,,0.24535731971263885,,
7,16799,,0.22858774662017822,,
7,16849,,0.31529349088668823,,
7,16899,,0.22310400009155273,,
7,16949,,0.2363770604133606,,
7,16999,,0.21826153993606567,,
7,17049,,0.27052146196365356,,
7,17099,,0.2951170802116394,,
7,17149,,0.27539223432540894,,
7,17199,,0.18294045329093933,,
7,17249,,0.22452834248542786,,
7,17299,,0.354748010635376,,
7,17349,,0.1995333433151245,,
7,17399,,0.45282700657844543,,
7,17449,,0.16680294275283813,,
7,17499,,0.2554410398006439,,
7,17549,,0.1970796287059784,,
7,17599,,0.31763601303100586,,
7,17649,,0.24341049790382385,,
7,17699,,0.27818360924720764,,
7,17749,,0.1824648082256317,,
7,17799,,0.20771661400794983,,
7,17849,,0.206308051943779,,
7,17899,,0.19157463312149048,,
7,17949,,0.2479863464832306,,
7,17999,,0.21348264813423157,,
7,18049,,0.2533303499221802,,
7,18099,,0.20828932523727417,,
7,18149,,0.325050950050354,,
7,18199,,0.24173423647880554,,
7,18249,,0.2067524790763855,,
7,18299,,0.2120373249053955,,
7,18349,,0.22924338281154633,,
7,18399,,0.20839211344718933,,
7,18449,,0.20801544189453125,,
7,18499,,0.1848267763853073,,
7,18549,,0.24864870309829712,,
7,18599,,0.1757878065109253,,
7,18649,,0.21085785329341888,,
7,18699,,0.2469094693660736,,
7,18749,,0.22447386384010315,,
7,18799,,0.20111334323883057,,
7,18849,,0.2726497948169708,,
7,18899,,0.32684534788131714,,
7,18949,,0.20757487416267395,,
7,18999,,0.25559309124946594,,
7,19047,,,4.265173435211182,2.374655246734619
7,19047,0.23944903910160065,,,
8,19049,,0.19548532366752625,,
8,19099,,0.19851917028427124,,
8,19149,,0.24400188028812408,,
8,19199,,0.21160313487052917,,
8,19249,,0.20666813850402832,,
8,19299,,0.22104047238826752,,
8,19349,,0.26929229497909546,,
8,19399,,0.2760239541530609,,
8,19449,,0.2642049789428711,,
8,19499,,0.27433955669403076,,
8,19549,,0.2633369565010071,,
8,19599,,0.16987161338329315,,
8,19649,,0.20447266101837158,,
8,19699,,0.1976836621761322,,
8,19749,,0.21999266743659973,,
8,19799,,0.20429249107837677,,
8,19849,,0.2183935046195984,,
8,19899,,0.24646879732608795,,
8,19949,,0.22395630180835724,,
8,19999,,0.22524122893810272,,
8,20049,,0.16314423084259033,,
8,20099,,0.19154655933380127,,
8,20149,,0.21191197633743286,,
8,20199,,0.2297167330980301,,
8,20249,,0.2158990502357483,,
8,20299,,0.1900644600391388,,
8,20349,,0.16181974112987518,,
8,20399,,0.23818030953407288,,
8,20449,,0.14954057335853577,,
8,20499,,0.17544756829738617,,
8,20549,,0.23965121805667877,,
8,20599,,0.19786575436592102,,
8,20649,,0.18065506219863892,,
8,20699,,0.19726240634918213,,
8,20749,,0.19689393043518066,,
8,20799,,0.2136833369731903,,
8,20849,,0.13370731472969055,,
8,20899,,0.23949596285820007,,
8,20949,,0.21649745106697083,,
8,20999,,0.16070261597633362,,
8,21049,,0.18688710033893585,,
8,21099,,0.20039142668247223,,
8,21149,,0.16924037039279938,,
8,21199,,0.13932113349437714,,
8,21249,,0.24940085411071777,,
8,21299,,0.23351842164993286,,
8,21349,,0.12637783586978912,,
8,21399,,0.17192509770393372,,
8,21428,,,4.3517913818359375,2.504558801651001
8,21428,0.210129052400589,,,
9,21449,,0.21310806274414062,,
9,21499,,0.2563323676586151,,
9,21549,,0.15326839685440063,,
9,21599,,0.1885015070438385,,
9,21649,,0.21790799498558044,,
9,21699,,0.18477290868759155,,
9,21749,,0.27612343430519104,,
9,21799,,0.20652398467063904,,
9,21849,,0.2145061194896698,,
9,21899,,0.3264736831188202,,
9,21949,,0.17546817660331726,,
9,21999,,0.148473858833313,,
9,22049,,0.20490530133247375,,
9,22099,,0.18055719137191772,,
9,22149,,0.20270320773124695,,
9,22199,,0.218679279088974,,
9,22249,,0.19127976894378662,,
9,22299,,0.21262076497077942,,
9,22349,,0.18101996183395386,,
9,22399,,0.17709048092365265,,
9,22449,,0.2760571241378784,,
9,22499,,0.18335354328155518,,
9,22549,,0.1946696639060974,,
9,22599,,0.2088019847869873,,
9,22649,,0.23254792392253876,,
9,22699,,0.18907228112220764,,
9,22749,,0.2553204298019409,,
9,22799,,0.15510359406471252,,
9,22849,,0.1366184502840042,,
9,22899,,0.1983313113451004,,
9,22949,,0.16779842972755432,,
9,22999,,0.16862688958644867,,
9,23049,,0.2185627818107605,,
9,23099,,0.13650959730148315,,
9,23149,,0.19000810384750366,,
9,23199,,0.1622432917356491,,
9,23249,,0.20719972252845764,,
9,23299,,0.1494150459766388,,
9,23349,,0.18729259073734283,,
9,23399,,0.1780058741569519,,
9,23449,,0.15354768931865692,,
9,23499,,0.16078656911849976,,
9,23549,,0.1591252088546753,,
9,23599,,0.2132861614227295,,
9,23649,,0.163113534450531,,
9,23699,,0.18363113701343536,,
9,23749,,0.1865178346633911,,
9,23799,,0.1990189403295517,,
9,23809,,,4.33176326751709,2.5061933994293213
9,23809,0.18924960494041443,,,
10,23849,,0.19783194363117218,,
10,23899,,0.2175704389810562,,
10,23949,,0.23085138201713562,,
10,23999,,0.13896162807941437,,
10,24049,,0.20260855555534363,,
10,24099,,0.1622079461812973,,
10,24149,,0.17378070950508118,,
10,24199,,0.1654679775238037,,
10,24249,,0.1364654302597046,,
10,24299,,0.16011467576026917,,
10,24349,,0.24576188623905182,,
10,24399,,0.20380909740924835,,
10,24449,,0.18118494749069214,,
10,24499,,0.18797126412391663,,
10,24549,,0.20941200852394104,,
10,24599,,0.12372837960720062,,
10,24649,,0.18795274198055267,,
10,24699,,0.17900216579437256,,
10,24749,,0.205696702003479,,
10,24799,,0.14750197529792786,,
10,24849,,0.14951789379119873,,
10,24899,,0.26041772961616516,,
10,24949,,0.1841965913772583,,
10,24999,,0.16264158487319946,,
10,25049,,0.1540505588054657,,
10,25099,,0.19956523180007935,,
10,25149,,0.21894969046115875,,
10,25199,,0.1728408932685852,,
10,25249,,0.2040105015039444,,
10,25299,,0.1397891789674759,,
10,25349,,0.15252086520195007,,
10,25399,,0.17647865414619446,,
10,25449,,0.2075401097536087,,
10,25499,,0.15800347924232483,,
10,25549,,0.19679269194602966,,
10,25599,,0.15257969498634338,,
10,25649,,0.12413769215345383,,
10,25699,,0.20127329230308533,,
10,25749,,0.22303232550621033,,
10,25799,,0.153513103723526,,
10,25849,,0.16049733757972717,,
10,25899,,0.1431218385696411,,
10,25949,,0.215030238032341,,
10,25999,,0.16239477694034576,,
10,26049,,0.1294061839580536,,
10,26099,,0.19008401036262512,,
10,26149,,0.1515827625989914,,
10,26190,,,4.14659309387207,2.445911407470703
10,26190,0.17466548085212708,,,
11,26199,,0.22246146202087402,,
11,26249,,0.2344919890165329,,
11,26299,,0.1743050515651703,,
11,26349,,0.1155785322189331,,
11,26399,,0.18955129384994507,,
11,26449,,0.14266300201416016,,
11,26499,,0.13006800413131714,,
11,26549,,0.1617458462715149,,
11,26599,,0.1501966118812561,,
11,26649,,0.20072877407073975,,
11,26699,,0.1724311262369156,,
11,26749,,0.16296996176242828,,
11,26799,,0.1898559331893921,,
11,26849,,0.12381318211555481,,
11,26899,,0.14702406525611877,,
11,26949,,0.15064777433872223,,
11,26999,,0.17794643342494965,,
11,27049,,0.17058834433555603,,
11,27099,,0.13178031146526337,,
11,27149,,0.2339460849761963,,
11,27199,,0.20944032073020935,,
11,27249,,0.23844043910503387,,
11,27299,,0.18993785977363586,,
11,27349,,0.15969163179397583,,
11,27399,,0.1329905092716217,,
11,27449,,0.11822722852230072,,
11,27499,,0.2021859884262085,,
11,27549,,0.10920778661966324,,
11,27599,,0.17981576919555664,,
11,27649,,0.14479173719882965,,
11,27699,,0.10268539190292358,,
11,27749,,0.2829023599624634,,
11,27799,,0.15153522789478302,,
11,27849,,0.1261458843946457,,
11,27899,,0.1892741620540619,,
11,27949,,0.20785892009735107,,
11,27999,,0.22843703627586365,,
11,28049,,0.1652776449918747,,
11,28099,,0.22070619463920593,,
11,28149,,0.13171206414699554,,
11,28199,,0.15279927849769592,,
11,28249,,0.2678954601287842,,
11,28299,,0.1349487602710724,,
11,28349,,0.13539177179336548,,
11,28399,,0.1380535364151001,,
11,28449,,0.17558933794498444,,
11,28499,,0.1243310421705246,,
11,28549,,0.2336178570985794,,
11,28571,,,4.122100830078125,2.330390214920044
11,28571,0.1610182672739029,,,
12,28599,,0.1040164902806282,,
12,28649,,0.17433731257915497,,
12,28699,,0.17312967777252197,,
12,28749,,0.1131606474518776,,
12,28799,,0.17406406998634338,,
12,28849,,0.13407647609710693,,
12,28899,,0.15218894183635712,,
12,28949,,0.10405131429433823,,
12,28999,,0.22954638302326202,,
12,29049,,0.1571664810180664,,
12,29099,,0.24627482891082764,,
12,29149,,0.20198309421539307,,
12,29199,,0.12960904836654663,,
12,29249,,0.14080975949764252,,
12,29299,,0.1394302099943161,,
12,29349,,0.11904019117355347,,
12,29399,,0.13490238785743713,,
12,29449,,0.09506994485855103,,
12,29499,,0.09996221214532852,,
12,29549,,0.22271643579006195,,
12,29599,,0.14447006583213806,,
12,29649,,0.1873704493045807,,
12,29699,,0.10965029150247574,,
12,29749,,0.19205094873905182,,
12,29799,,0.12551888823509216,,
12,29849,,0.14103592932224274,,
12,29899,,0.10674139112234116,,
12,29949,,0.13554184138774872,,
12,29999,,0.12410013377666473,,
12,30049,,0.10969623178243637,,
12,30099,,0.22493404150009155,,
12,30149,,0.1796884685754776,,
12,30199,,0.15728574991226196,,
12,30249,,0.10945288836956024,,
12,30299,,0.10407524555921555,,
12,30349,,0.11980422586202621,,
12,30399,,0.13863010704517365,,
12,30449,,0.1285395622253418,,
12,30499,,0.14028400182724,,
12,30549,,0.08440832793712616,,
12,30599,,0.19738171994686127,,
12,30649,,0.11812962591648102,,
12,30699,,0.13937339186668396,,
12,30749,,0.15099655091762543,,
12,30799,,0.2101130485534668,,
12,30849,,0.12019756436347961,,
12,30899,,0.12180718034505844,,
12,30949,,0.11522778868675232,,
12,30952,,,4.245423793792725,2.5081005096435547
12,30952,0.15015971660614014,,,
13,30999,,0.18712970614433289,,
13,31049,,0.12844456732273102,,
13,31099,,0.14577464759349823,,
13,31149,,0.23112984001636505,,
13,31199,,0.18904158473014832,,
13,31249,,0.08892549574375153,,
13,31299,,0.15157631039619446,,
13,31349,,0.1375279277563095,,
13,31399,,0.14682969450950623,,
13,31449,,0.13424155116081238,,
13,31499,,0.11871758103370667,,
13,31549,,0.12834301590919495,,
13,31599,,0.0919472873210907,,
13,31649,,0.2463441789150238,,
13,31699,,0.1155954897403717,,
13,31749,,0.13312646746635437,,
13,31799,,0.13805794715881348,,
13,31849,,0.12406490743160248,,
13,31899,,0.19543999433517456,,
13,31949,,0.16928012669086456,,
13,31999,,0.11738953739404678,,
13,32049,,0.09342294931411743,,
13,32099,,0.08975973725318909,,
13,32149,,0.12337088584899902,,
13,32199,,0.15500029921531677,,
13,32249,,0.12660367786884308,,
13,32299,,0.16851773858070374,,
13,32349,,0.16916105151176453,,
13,32399,,0.14087335765361786,,
13,32449,,0.12731525301933289,,
13,32499,,0.12138812243938446,,
13,32549,,0.1954513043165207,,
13,32599,,0.15108439326286316,,
13,32649,,0.13999374210834503,,
13,32699,,0.13596969842910767,,
13,32749,,0.1313157081604004,,
13,32799,,0.16182294487953186,,
13,32849,,0.11240978538990021,,
13,32899,,0.10419809818267822,,
13,32949,,0.13888126611709595,,
13,32999,,0.17641693353652954,,
13,33049,,0.15919800102710724,,
13,33099,,0.12943699955940247,,
13,33149,,0.12390755116939545,,
13,33199,,0.13857832551002502,,
13,33249,,0.13755035400390625,,
13,33299,,0.16792918741703033,,
13,33333,,,4.3799262046813965,2.5988080501556396
13,33333,0.14240258932113647,,,
14,33349,,0.18064796924591064,,
14,33399,,0.20208173990249634,,
14,33449,,0.24691009521484375,,
14,33499,,0.08263644576072693,,
14,33549,,0.10658794641494751,,
14,33599,,0.10044612735509872,,
14,33649,,0.13512277603149414,,
14,33699,,0.14351606369018555,,
14,33749,,0.08352799713611603,,
14,33799,,0.10945199429988861,,
14,33849,,0.07847844064235687,,
14,33899,,0.10314570367336273,,
14,33949,,0.08551576733589172,,
14,33999,,0.16229462623596191,,
14,34049,,0.16636928915977478,,
14,34099,,0.11733846366405487,,
14,34149,,0.1901625394821167,,
14,34199,,0.13851436972618103,,
14,34249,,0.07080944627523422,,
14,34299,,0.14754599332809448,,
14,34349,,0.10807162523269653,,
14,34399,,0.08797072619199753,,
14,34449,,0.13607609272003174,,
14,34499,,0.15742641687393188,,
14,34549,,0.14679548144340515,,
14,34599,,0.1165299192070961,,
14,34649,,0.13121449947357178,,
14,34699,,0.15203851461410522,,
14,34749,,0.13663789629936218,,
14,34799,,0.1368466317653656,,
14,34849,,0.26095861196517944,,
14,34899,,0.16332663595676422,,
14,34949,,0.17542453110218048,,
14,34999,,0.1677914261817932,,
14,35049,,0.08772028237581253,,
14,35099,,0.18789659440517426,,
14,35149,,0.13275529444217682,,
14,35199,,0.10917485505342484,,
14,35249,,0.12555408477783203,,
14,35299,,0.1817648857831955,,
14,35349,,0.10732508450746536,,
14,35399,,0.20266583561897278,,
14,35449,,0.12334947288036346,,
14,35499,,0.14053449034690857,,
14,35549,,0.15953820943832397,,
14,35599,,0.14748913049697876,,
14,35649,,0.15273061394691467,,
14,35699,,0.1613762378692627,,
14,35714,,,4.34714412689209,2.61590838432312
14,35714,0.13281895220279694,,,
15,35749,,0.09195460379123688,,
15,35799,,0.1466788500547409,,
15,35849,,0.10635705292224884,,
15,35899,,0.1042848750948906,,
15,35949,,0.12136348336935043,,
15,35999,,0.10916992276906967,,
15,36049,,0.17105816304683685,,
15,36099,,0.11463772505521774,,
15,36149,,0.076667919754982,,
15,36199,,0.10435289889574051,,
15,36249,,0.15829819440841675,,
15,36299,,0.1216154396533966,,
15,36349,,0.0802813321352005,,
15,36399,,0.10287625342607498,,
15,36449,,0.08744318783283234,,
15,36499,,0.17676927149295807,,
15,36549,,0.13663242757320404,,
15,36599,,0.15294742584228516,,
15,36649,,0.14937655627727509,,
15,36699,,0.12362688779830933,,
15,36749,,0.13967564702033997,,
15,36799,,0.11622754484415054,,
15,36849,,0.1350533366203308,,
15,36899,,0.10779688507318497,,
15,36949,,0.13833248615264893,,
15,36999,,0.1467438042163849,,
15,37049,,0.19061262905597687,,
15,37099,,0.25540509819984436,,
15,37149,,0.1554240584373474,,
15,37199,,0.13843372464179993,,
15,37249,,0.11713148653507233,,
15,37299,,0.10032178461551666,,
15,37349,,0.1318673938512802,,
15,37399,,0.19057592749595642,,
15,37449,,0.15878592431545258,,
15,37499,,0.08343563973903656,,
15,37549,,0.18639209866523743,,
15,37599,,0.16322074830532074,,
15,37649,,0.08572360128164291,,
15,37699,,0.10026427358388901,,
15,37749,,0.09292735159397125,,
15,37799,,0.11099869757890701,,
15,37849,,0.12345054745674133,,
15,37899,,0.10915474593639374,,
15,37949,,0.10691468417644501,,
15,37999,,0.1717848926782608,,
15,38049,,0.09924601018428802,,
15,38095,,,4.365923881530762,2.6057820320129395
15,38095,0.12444837391376495,,,
16,38099,,0.10993604362010956,,
16,38149,,0.06286782026290894,,
16,38199,,0.13226428627967834,,
16,38249,,0.09469124674797058,,
16,38299,,0.1063179075717926,,
16,38349,,0.1099434643983841,,
16,38399,,0.1298588216304779,,
16,38449,,0.07690976560115814,,
16,38499,,0.06596903502941132,,
16,38549,,0.16122817993164062,,
16,38599,,0.10150420665740967,,
16,38649,,0.11530827730894089,,
16,38699,,0.10595922917127609,,
16,38749,,0.09084931015968323,,
16,38799,,0.095961794257164,,
16,38849,,0.12726348638534546,,
16,38899,,0.09768981486558914,,
16,38949,,0.09060239791870117,,
16,38999,,0.1423267275094986,,
16,39049,,0.1698247492313385,,
16,39099,,0.10166327655315399,,
16,39149,,0.17820310592651367,,
16,39199,,0.08162476122379303,,
16,39249,,0.06869639456272125,,
